cod_ibge;Municipio;Valor;Ano;Tipo;Valor Estado;Indicador 1;Indicador 2;Indicador 3;Indicador 4;Indicador 5;
3504602;Bady Bassitt;0,355;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3504701;Balbinos;0,233;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3504701;Balbinos;0,215;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3504701;Balbinos;0,237;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3504701;Balbinos;0,225;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3504701;Balbinos;0,207;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3504701;Balbinos;0,276;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3504800;Bálsamo;0,332;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3504800;Bálsamo;0,311;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3504800;Bálsamo;0,342;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3504800;Bálsamo;0,349;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3504800;Bálsamo;0,329;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3504800;Bálsamo;0,366;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3504909;Bananal;0,293;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3504909;Bananal;0,283;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3504909;Bananal;0,285;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3504909;Bananal;0,277;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3504909;Bananal;0,276;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3504909;Bananal;0,296;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3505005;Barão de Antonina;0,242;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3505005;Barão de Antonina;0,23;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3505005;Barão de Antonina;0,245;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3505005;Barão de Antonina;0,244;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3505005;Barão de Antonina;0,243;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3505005;Barão de Antonina;0,256;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3505104;Barbosa;0,294;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3505104;Barbosa;0,273;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3505104;Barbosa;0,293;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3505104;Barbosa;0,29;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3505104;Barbosa;0,304;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3505104;Barbosa;0,338;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3505203;Bariri;0,397;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3505203;Bariri;0,394;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3505203;Bariri;0,396;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3505203;Bariri;0,399;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3505203;Bariri;0,41;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3505203;Bariri;0,44;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3505302;Barra Bonita;0,41;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3505302;Barra Bonita;0,398;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3505302;Barra Bonita;0,404;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3505302;Barra Bonita;0,394;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3505302;Barra Bonita;0,397;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3505302;Barra Bonita;0,43;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3505351;Barra do Chapéu;0,154;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3505351;Barra do Chapéu;0,147;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3505351;Barra do Chapéu;0,168;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3505351;Barra do Chapéu;0,194;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3505351;Barra do Chapéu;0,18;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3505351;Barra do Chapéu;0,203;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3505401;Barra do Turvo;0,201;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3505401;Barra do Turvo;0,187;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3505401;Barra do Turvo;0,221;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3505401;Barra do Turvo;0,213;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3505401;Barra do Turvo;0,226;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3505401;Barra do Turvo;0,256;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3505500;Barretos;0,434;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3505500;Barretos;0,422;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3505500;Barretos;0,443;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3505500;Barretos;0,44;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3505500;Barretos;0,436;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3505500;Barretos;0,465;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3505609;Barrinha;0,326;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3505609;Barrinha;0,311;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3505609;Barrinha;0,326;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3505609;Barrinha;0,316;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3505609;Barrinha;0,311;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3505609;Barrinha;0,333;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3505708;Barueri;0,653;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3505708;Barueri;0,626;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3505708;Barueri;0,623;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3505708;Barueri;0,607;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3505708;Barueri;0,595;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3505708;Barueri;0,621;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3505807;Bastos;0,418;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3505807;Bastos;0,421;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3505807;Bastos;0,446;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3505807;Bastos;0,44;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3505807;Bastos;0,415;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3505807;Bastos;0,442;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3505906;Batatais;0,394;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3505906;Batatais;0,377;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3505906;Batatais;0,383;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3505906;Batatais;0,386;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3505906;Batatais;0,385;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3505906;Batatais;0,414;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3506003;Bauru;0,442;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3506003;Bauru;0,425;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3506003;Bauru;0,444;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3506003;Bauru;0,431;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3506003;Bauru;0,43;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3506003;Bauru;0,456;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3506102;Bebedouro;0,432;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3506102;Bebedouro;0,423;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3506102;Bebedouro;0,443;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3506102;Bebedouro;0,435;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3506102;Bebedouro;0,434;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3506102;Bebedouro;0,467;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3506201;Bento de Abreu;0,379;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3506201;Bento de Abreu;0,376;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3506201;Bento de Abreu;0,401;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3506201;Bento de Abreu;0,407;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3506201;Bento de Abreu;0,406;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3506201;Bento de Abreu;0,43;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3506300;Bernardino de Campos;0,359;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3506300;Bernardino de Campos;0,336;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3506300;Bernardino de Campos;0,354;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3506300;Bernardino de Campos;0,374;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3506300;Bernardino de Campos;0,382;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3506300;Bernardino de Campos;0,419;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3506359;Bertioga;0,575;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3506359;Bertioga;0,559;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3506359;Bertioga;0,548;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3506359;Bertioga;0,553;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3506359;Bertioga;0,519;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3506359;Bertioga;0,552;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3506409;Bilac;0,341;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3506409;Bilac;0,334;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3506409;Bilac;0,344;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3506409;Bilac;0,354;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3506409;Bilac;0,347;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3506409;Bilac;0,365;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3506508;Birigui;0,391;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3506508;Birigui;0,377;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3506508;Birigui;0,399;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3506508;Birigui;0,387;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3506508;Birigui;0,385;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3506508;Birigui;0,413;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3506607;Biritiba Mirim;0,333;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3506607;Biritiba Mirim;0,321;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3506607;Biritiba Mirim;0,344;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3506607;Biritiba Mirim;0,357;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3506607;Biritiba Mirim;0,351;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3506607;Biritiba Mirim;0,378;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3506706;Boa Esperança do Sul;0,411;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3506706;Boa Esperança do Sul;0,399;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3506706;Boa Esperança do Sul;0,399;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3506706;Boa Esperança do Sul;0,394;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3506706;Boa Esperança do Sul;0,395;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3506706;Boa Esperança do Sul;0,451;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3506805;Bocaina;0,397;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3506805;Bocaina;0,413;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3506805;Bocaina;0,356;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3506805;Bocaina;0,348;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3506805;Bocaina;0,353;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3506805;Bocaina;0,372;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3506904;Bofete;0,286;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3506904;Bofete;0,272;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3506904;Bofete;0,327;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3506904;Bofete;0,322;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3506904;Bofete;0,309;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3506904;Bofete;0,344;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3507001;Boituva;0,455;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3507001;Boituva;0,455;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3507001;Boituva;0,474;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3507001;Boituva;0,472;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3507001;Boituva;0,476;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3507001;Boituva;0,366;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3507100;Bom Jesus dos Perdões;0,341;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3507100;Bom Jesus dos Perdões;0,34;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3507100;Bom Jesus dos Perdões;0,387;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3507100;Bom Jesus dos Perdões;0,37;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3507100;Bom Jesus dos Perdões;0,39;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3507100;Bom Jesus dos Perdões;0,417;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3507159;Bom Sucesso de Itararé;0,221;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3507159;Bom Sucesso de Itararé;0,194;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3507159;Bom Sucesso de Itararé;0,226;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3507159;Bom Sucesso de Itararé;0,22;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3507159;Bom Sucesso de Itararé;0,223;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3507159;Bom Sucesso de Itararé;0,235;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3507209;Borá;0,466;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3507209;Borá;0,45;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3507209;Borá;0,462;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3507209;Borá;0,446;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3507209;Borá;0,438;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3507209;Borá;0,446;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3507308;Boracéia;0,41;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3507308;Boracéia;0,402;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3507308;Boracéia;0,446;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3507308;Boracéia;0,448;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3507308;Boracéia;0,447;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3507308;Boracéia;0,489;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3507407;Borborema;0,333;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3507407;Borborema;0,317;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3507407;Borborema;0,348;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3507407;Borborema;0,382;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3507407;Borborema;0,383;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3507407;Borborema;0,375;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3507456;Borebi;0,328;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3507456;Borebi;0,324;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3507456;Borebi;0,358;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3507456;Borebi;0,343;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3507456;Borebi;0,34;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3507456;Borebi;0,382;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3507506;Botucatu;0,414;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3507506;Botucatu;0,398;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3507506;Botucatu;0,416;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3507506;Botucatu;0,403;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3507506;Botucatu;0,406;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3507506;Botucatu;0,436;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3507605;Bragança Paulista;0,402;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3507605;Bragança Paulista;0,387;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3507605;Bragança Paulista;0,411;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3507605;Bragança Paulista;0,404;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3507605;Bragança Paulista;0,402;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3507605;Bragança Paulista;0,42;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3507704;Braúna;0,271;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3507704;Braúna;0,266;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3507704;Braúna;0,297;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3507704;Braúna;0,29;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3507704;Braúna;0,278;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3507704;Braúna;0,306;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3507753;Brejo Alegre;0,498;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3507753;Brejo Alegre;0,479;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3507753;Brejo Alegre;0,35;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3507753;Brejo Alegre;0,312;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3507753;Brejo Alegre;0,327;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3507753;Brejo Alegre;0,354;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3507803;Brodowski;0,35;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3507803;Brodowski;0,343;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3507803;Brodowski;0,364;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3507803;Brodowski;0,368;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3507803;Brodowski;0,357;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3507803;Brodowski;0,383;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3507902;Brotas;0,403;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3507902;Brotas;0,39;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3507902;Brotas;0,417;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3507902;Brotas;0,428;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3507902;Brotas;0,417;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3507902;Brotas;0,447;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3508009;Buri;0,317;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3508009;Buri;0,295;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3508009;Buri;0,319;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3508009;Buri;0,344;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3508009;Buri;0,326;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3508009;Buri;0,354;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3508108;Buritama;0,344;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3508108;Buritama;0,331;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3508108;Buritama;0,377;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3508108;Buritama;0,376;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3508108;Buritama;0,35;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3508108;Buritama;0,39;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3508207;Buritizal;0,42;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3508207;Buritizal;0,41;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3508207;Buritizal;0,402;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3508207;Buritizal;0,394;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3508207;Buritizal;0,381;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3508207;Buritizal;0,404;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3508306;Cabrália Paulista;0,335;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3508306;Cabrália Paulista;0,313;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3508306;Cabrália Paulista;0,316;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3508306;Cabrália Paulista;0,312;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3508306;Cabrália Paulista;0,321;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3508306;Cabrália Paulista;0,382;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3508405;Cabreúva;0,481;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3508405;Cabreúva;0,459;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3508405;Cabreúva;0,478;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3508405;Cabreúva;0,464;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3508405;Cabreúva;0,474;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3508405;Cabreúva;0,504;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3508504;Caçapava;0,412;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3508504;Caçapava;0,391;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3508504;Caçapava;0,422;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3508504;Caçapava;0,414;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3508504;Caçapava;0,4;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3508504;Caçapava;0,424;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3508603;Cachoeira Paulista;0,342;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3508603;Cachoeira Paulista;0,328;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3508603;Cachoeira Paulista;0,339;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3508603;Cachoeira Paulista;0,325;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3508603;Cachoeira Paulista;0,326;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3508603;Cachoeira Paulista;0,356;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3508702;Caconde;0,265;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3508702;Caconde;0,26;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3508702;Caconde;0,283;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3508702;Caconde;0,286;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3508702;Caconde;0,295;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3508702;Caconde;0,308;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3508801;Cafelândia;0,346;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3508801;Cafelândia;0,345;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3508801;Cafelândia;0,379;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3508801;Cafelândia;0,379;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3508801;Cafelândia;0,379;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3508801;Cafelândia;0,419;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3508900;Caiabu;0,231;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3508900;Caiabu;0,223;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3508900;Caiabu;0,243;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3508900;Caiabu;0,272;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3508900;Caiabu;0,252;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3508900;Caiabu;0,255;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3509007;Caieiras;0,432;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3509007;Caieiras;0,38;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3509007;Caieiras;0,399;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3509007;Caieiras;0,387;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3509007;Caieiras;0,391;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3509007;Caieiras;0,416;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3509106;Caiuá;0,248;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3509106;Caiuá;0,226;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3509106;Caiuá;0,235;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3509106;Caiuá;0,231;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3509106;Caiuá;0,23;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3509106;Caiuá;0,289;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3509205;Cajamar;0,579;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3509205;Cajamar;0,558;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3509205;Cajamar;0,573;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3509205;Cajamar;0,583;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3509205;Cajamar;0,57;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3509205;Cajamar;0,597;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3509254;Cajati;0,337;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3509254;Cajati;0,32;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3509254;Cajati;0,353;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3509254;Cajati;0,346;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3509254;Cajati;0,34;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3509254;Cajati;0,358;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3509304;Cajobi;0,307;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3509304;Cajobi;0,296;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3509304;Cajobi;0,319;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3509304;Cajobi;0,336;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3509304;Cajobi;0,334;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3509304;Cajobi;0,374;2024;Riqueza;0,464;;;;;Indicador Riqueza;
3509403;Cajuru;0,334;2014;Riqueza;0,457;;;;;Indicador Riqueza;
3509403;Cajuru;0,322;2016;Riqueza;0,438;;;;;Indicador Riqueza;
3509403;Cajuru;0,339;2018;Riqueza;0,451;;;;;Indicador Riqueza;
3509403;Cajuru;0,34;2020;Riqueza;0,439;;;;;Indicador Riqueza;
3509403;Cajuru;0,344;2022;Riqueza;0,441;;;;;Indicador Riqueza;
3509403;Cajuru;0,378;2024;Riqueza;0,464;;;;;Indicador Riqueza;
